counter_id,trade_date,open_mwk,high_mwk,low_mwk,close_mwk,volume
MWICON001146,2019-06-24,10.0,10.0,10.0,10.0,3903.0
MWILLV010032,2019-06-24,210.0,,,210.0,0.0
MWMPI0010116,2019-06-24,19.5,,,19.5,0.0
MWNBM0010074,2019-06-24,370.0,,,370.0,0.0
MWNBS0010105,2019-06-24,9.0,9.0,9.0,9.0,334.0
MWNICO010014,2019-06-24,48.5,,,48.5,0.0
MWNITL010091,2019-06-24,75.0,,,75.0,0.0
ZAE000255360,2019-06-24,2500.0,,,2500.0,0.0
MWPCL0010053,2019-06-24,1400.0,,,1400.0,0.0
MWSTD0010041,2019-06-24,573.0,573.0,573.0,573.0,621.0
MWSTL0010085,2019-06-24,138.0,,,138.0,0.0
MWTNM0010126,2019-06-24,29.0,29.0,29.0,29.0,1682.0
MWBHL0010029,2019-06-21,12.95,,,12.95,0.0
MWFMB0010138,2019-06-21,84.99,85.0,85.0,85.0,4000.0
MWICON001146,2019-06-21,10.0,,,10.0,0.0
MWILLV010032,2019-06-21,210.0,,,210.0,0.0
MWMPI0010116,2019-06-21,19.5,19.5,19.5,19.5,496186.0
MWNBM0010074,2019-06-21,370.0,370.01,370.0,370.0,4074.0
MWNBS0010105,2019-06-21,9.0,,,9.0,0.0
MWNICO010014,2019-06-21,48.5,,,48.5,0.0
MWNITL010091,2019-06-21,75.0,,,75.0,0.0
ZAE000255360,2019-06-21,2500.0,,,2500.0,0.0
MWPCL0010053,2019-06-21,1400.0,1400.0,1400.0,1400.0,69326.0
MWSTD0010041,2019-06-21,573.0,,,573.0,0.0
MWSTL0010085,2019-06-21,138.0,138.0,138.0,138.0,9293.0
MWTNM0010126,2019-06-21,29.0,,,29.0,0.0
MWBHL0010029,2019-06-20,12.95,,,12.95,0.0
MWFMB0010138,2019-06-20,84.99,,,84.99,0.0
MWICON001146,2019-06-20,10.0,10.0,10.0,10.0,4000.0
MWILLV010032,2019-06-20,210.0,,,210.0,0.0
MWMPI0010116,2019-06-20,19.5,,,19.5,0.0
MWNBM0010074,2019-06-20,370.0,,,370.0,0.0
MWNBS0010105,2019-06-20,9.0,,,9.0,0.0
MWNICO010014,2019-06-20,48.5,,,48.5,0.0
MWNITL010091,2019-06-20,75.0,,,75.0,0.0
ZAE000255360,2019-06-20,2500.0,2500.0,2500.0,2500.0,54000.0
MWPCL0010053,2019-06-20,1400.0,,,1400.0,0.0
MWSTD0010041,2019-06-20,573.0,,,573.0,0.0
MWSTL0010085,2019-06-20,138.0,,,138.0,0.0
MWTNM0010126,2019-06-20,29.0,29.0,29.0,29.0,54612.0
MWBHL0010029,2019-06-19,12.95,,,12.95,0.0
MWFMB0010138,2019-06-19,85.0,84.99,84.99,84.99,15194.0
MWICON001146,2019-06-19,10.0,,,10.0,0.0
MWILLV010032,2019-06-19,210.0,,,210.0,0.0
MWMPI0010116,2019-06-19,19.5,,,19.5,0.0
MWNBM0010074,2019-06-19,370.0,,,370.0,0.0
MWNBS0010105,2019-06-19,9.0,,,9.0,0.0
MWNICO010014,2019-06-19,48.5,,,48.5,0.0
MWNITL010091,2019-06-19,75.0,,,75.0,0.0
ZAE000255360,2019-06-19,2500.0,,,2500.0,0.0
MWPCL0010053,2019-06-19,1400.0,,,1400.0,0.0
MWSTD0010041,2019-06-19,573.0,,,573.0,0.0
MWSTL0010085,2019-06-19,138.0,,,138.0,0.0
MWTNM0010126,2019-06-19,29.0,29.0,29.0,29.0,45653.0
MWBHL0010029,2019-06-18,12.95,12.95,12.95,12.95,4930.0
MWFMB0010138,2019-06-18,85.0,,,85.0,0.0
MWICON001146,2019-06-18,10.0,10.0,10.0,10.0,8000.0
MWILLV010032,2019-06-18,210.0,,,210.0,0.0
MWMPI0010116,2019-06-18,19.5,,,19.5,0.0
MWNBM0010074,2019-06-18,370.0,,,370.0,0.0
MWNBS0010105,2019-06-18,9.0,9.0,9.0,9.0,15000.0
MWNICO010014,2019-06-18,48.5,,,48.5,0.0
MWNITL010091,2019-06-18,75.0,75.0,75.0,75.0,100000.0
ZAE000255360,2019-06-18,2500.0,,,2500.0,0.0
MWPCL0010053,2019-06-18,1400.0,,,1400.0,0.0
MWSTD0010041,2019-06-18,573.0,,,573.0,0.0
MWSTL0010085,2019-06-18,138.0,,,138.0,0.0
MWTNM0010126,2019-06-18,29.0,29.0,29.0,29.0,18647.0
MWBHL0010029,2019-06-17,12.95,,,12.95,0.0
MWFMB0010138,2019-06-17,85.0,,,85.0,0.0
MWICON001146,2019-06-17,10.0,,,10.0,0.0
MWILLV010032,2019-06-17,210.0,,,210.0,0.0
MWMPI0010116,2019-06-17,19.5,,,19.5,0.0
MWNBM0010074,2019-06-17,370.0,,,370.0,0.0
MWNBS0010105,2019-06-17,9.0,,,9.0,0.0
MWNICO010014,2019-06-17,48.5,,,48.5,0.0
MWNITL010091,2019-06-17,75.0,,,75.0,0.0
ZAE000255360,2019-06-17,2500.0,2500.0,2500.0,2500.0,23.0
MWPCL0010053,2019-06-17,1400.0,,,1400.0,0.0
MWSTD0010041,2019-06-17,573.0,,,573.0,0.0
MWSTL0010085,2019-06-17,138.0,,,138.0,0.0
MWTNM0010126,2019-06-17,29.0,,,29.0,0.0
MWBHL0010029,2019-06-14,12.95,,,12.95,0.0
MWFMB0010138,2019-06-14,85.0,,,85.0,0.0
MWICON001146,2019-06-14,10.0,,,10.0,0.0
MWILLV010032,2019-06-14,210.0,,,210.0,0.0
MWMPI0010116,2019-06-14,19.5,19.5,19.5,19.5,1000000.0
MWNBM0010074,2019-06-14,370.0,,,370.0,0.0
MWNBS0010105,2019-06-14,9.0,,,9.0,0.0
MWNICO010014,2019-06-14,48.5,48.5,48.5,48.5,4057.0
MWNITL010091,2019-06-14,75.0,,,75.0,0.0
ZAE000255360,2019-06-14,2513.08,2500.0,2500.0,2500.0,4000.0
MWPCL0010053,2019-06-14,1400.0,,,1400.0,0.0
MWSTD0010041,2019-06-14,573.0,,,573.0,0.0
MWSTL0010085,2019-06-14,138.0,,,138.0,0.0
MWTNM0010126,2019-06-14,29.0,29.0,29.0,29.0,1059293.0
MWBHL0010029,2019-06-13,12.95,,,12.95,0.0
MWFMB0010138,2019-06-13,85.0,,,85.0,0.0
MWICON001146,2019-06-13,10.0,10.0,10.0,10.0,25000.0
MWILLV010032,2019-06-13,210.0,,,210.0,0.0
MWMPI0010116,2019-06-13,19.5,19.5,19.5,19.5,58172.0
MWNBM0010074,2019-06-13,370.0,370.0,370.0,370.0,1819.0
MWNBS0010105,2019-06-13,9.0,,,9.0,0.0
MWNICO010014,2019-06-13,48.49,48.5,48.5,48.5,2000.0
MWNITL010091,2019-06-13,75.0,,,75.0,0.0
ZAE000255360,2019-06-13,2513.08,,,2513.08,0.0
MWPCL0010053,2019-06-13,1400.0,,,1400.0,0.0
MWSTD0010041,2019-06-13,573.0,,,573.0,0.0
MWSTL0010085,2019-06-13,138.0,,,138.0,0.0
MWTNM0010126,2019-06-13,29.0,29.0,29.0,29.0,769094.0
MWBHL0010029,2019-06-12,12.95,,,12.95,0.0
MWFMB0010138,2019-06-12,85.0,,,85.0,0.0
MWICON001146,2019-06-12,10.0,10.0,10.0,10.0,167572.0
MWILLV010032,2019-06-12,210.0,210.0,210.0,210.0,230.0
MWMPI0010116,2019-06-12,19.5,19.5,19.5,19.5,244828.0
MWNBM0010074,2019-06-12,370.0,370.01,370.0,370.0,12377.0
MWNBS0010105,2019-06-12,9.0,9.0,9.0,9.0,5257.0
MWNICO010014,2019-06-12,48.49,,,48.49,0.0
MWNITL010091,2019-06-12,75.0,75.0,75.0,75.0,2675.0
ZAE000255360,2019-06-12,2513.08,,,2513.08,0.0
MWPCL0010053,2019-06-12,1400.0,,,1400.0,0.0
MWSTD0010041,2019-06-12,573.0,,,573.0,0.0
MWSTL0010085,2019-06-12,138.0,,,138.0,0.0
MWTNM0010126,2019-06-12,29.0,29.0,29.0,29.0,66904.0
MWBHL0010029,2019-06-11,12.95,,,12.95,0.0
MWFMB0010138,2019-06-11,85.0,,,85.0,0.0
MWICON001146,2019-06-11,10.0,,,10.0,0.0
MWILLV010032,2019-06-11,210.0,,,210.0,0.0
MWMPI0010116,2019-06-11,19.5,19.5,19.5,19.5,37971.0
MWNBM0010074,2019-06-11,370.0,,,370.0,0.0
MWNBS0010105,2019-06-11,9.0,,,9.0,0.0
MWNICO010014,2019-06-11,48.5,48.49,48.49,48.49,40000.0
MWNITL010091,2019-06-11,75.0,,,75.0,0.0
ZAE000255360,2019-06-11,2513.08,,,2513.08,0.0
MWPCL0010053,2019-06-11,1400.0,,,1400.0,0.0
MWSTD0010041,2019-06-11,573.0,573.0,573.0,573.0,12405.0
MWSTL0010085,2019-06-11,138.0,,,138.0,0.0
MWTNM0010126,2019-06-11,29.0,29.0,29.0,29.0,25532.0
MWBHL0010029,2019-06-10,12.95,,,12.95,0.0
MWFMB0010138,2019-06-10,85.0,,,85.0,0.0
MWICON001146,2019-06-10,10.0,,,10.0,0.0
MWILLV010032,2019-06-10,210.0,,,210.0,0.0
MWMPI0010116,2019-06-10,19.5,,,19.5,0.0
MWNBM0010074,2019-06-10,370.0,,,370.0,0.0
MWNBS0010105,2019-06-10,9.0,,,9.0,0.0
MWNICO010014,2019-06-10,48.5,,,48.5,0.0
MWNITL010091,2019-06-10,75.0,,,75.0,0.0
ZAE000255360,2019-06-10,2513.08,,,2513.08,0.0
MWPCL0010053,2019-06-10,1400.0,,,1400.0,0.0
MWSTD0010041,2019-06-10,499.0,573.0,573.0,573.0,4000.0
MWSTL0010085,2019-06-10,138.0,,,138.0,0.0
MWTNM0010126,2019-06-10,29.0,29.0,29.0,29.0,6277.0
MWBHL0010029,2019-06-07,12.95,,,12.95,0.0
MWFMB0010138,2019-06-07,85.0,,,85.0,0.0
MWICON001146,2019-06-07,10.0,,,10.0,0.0
MWILLV010032,2019-06-07,210.0,,,210.0,0.0
MWMPI0010116,2019-06-07,19.5,19.5,19.5,19.5,220632.0
MWNBM0010074,2019-06-07,364.99,370.0,370.0,370.0,106.0
MWNBS0010105,2019-06-07,9.0,9.0,9.0,9.0,10881.0
MWNICO010014,2019-06-07,48.5,,,48.5,0.0
MWNITL010091,2019-06-07,75.0,75.0,75.0,75.0,10325.0
ZAE000255360,2019-06-07,2513.08,,,2513.08,0.0
MWPCL0010053,2019-06-07,1400.0,1400.0,1400.0,1400.0,22.0
MWSTD0010041,2019-06-07,499.0,,,499.0,0.0
MWSTL0010085,2019-06-07,138.0,,,138.0,0.0
MWTNM0010126,2019-06-07,29.0,29.0,29.0,29.0,282200.0
MWBHL0010029,2019-06-06,12.95,,,12.95,0.0
MWFMB0010138,2019-06-06,85.0,85.0,85.0,85.0,2003918.0
MWICON001146,2019-06-06,10.0,10.0,10.0,10.0,9500.0
MWILLV010032,2019-06-06,210.0,,,210.0,0.0
MWMPI0010116,2019-06-06,19.5,,,19.5,0.0
MWNBM0010074,2019-06-06,364.99,,,364.99,0.0
MWNBS0010105,2019-06-06,9.0,,,9.0,0.0
MWNICO010014,2019-06-06,48.5,,,48.5,0.0
MWNITL010091,2019-06-06,75.0,,,75.0,0.0
ZAE000255360,2019-06-06,2513.08,,,2513.08,0.0
MWPCL0010053,2019-06-06,1400.0,,,1400.0,0.0
MWSTD0010041,2019-06-06,499.0,,,499.0,0.0
MWSTL0010085,2019-06-06,138.0,,,138.0,0.0
MWTNM0010126,2019-06-06,29.0,29.0,29.0,29.0,59400.0
MWBHL0010029,2019-06-04,12.95,,,12.95,0.0
MWFMB0010138,2019-06-04,85.0,,,85.0,0.0
MWICON001146,2019-06-04,10.0,,,10.0,0.0
MWILLV010032,2019-06-04,210.0,,,210.0,0.0
MWMPI0010116,2019-06-04,19.5,,,19.5,0.0
MWNBM0010074,2019-06-04,364.99,,,364.99,0.0
MWNBS0010105,2019-06-04,9.0,,,9.0,0.0
MWNICO010014,2019-06-04,48.5,,,48.5,0.0
MWNITL010091,2019-06-04,75.0,,,75.0,0.0
ZAE000255360,2019-06-04,2513.08,,,2513.08,0.0
MWPCL0010053,2019-06-04,1400.0,,,1400.0,0.0
MWSTD0010041,2019-06-04,499.0,,,499.0,0.0
MWSTL0010085,2019-06-04,138.0,,,138.0,0.0
MWTNM0010126,2019-06-04,29.0,29.0,29.0,29.0,2492245.0
MWBHL0010029,2019-06-03,12.95,,,12.95,0.0
MWFMB0010138,2019-06-03,85.0,,,85.0,0.0
MWICON001146,2019-06-03,10.0,,,10.0,0.0
MWILLV010032,2019-06-03,210.0,,,210.0,0.0
MWMPI0010116,2019-06-03,19.5,,,19.5,0.0
MWNBM0010074,2019-06-03,364.99,,,364.99,0.0
MWNBS0010105,2019-06-03,9.0,,,9.0,0.0
MWNICO010014,2019-06-03,48.5,,,48.5,0.0
MWNITL010091,2019-06-03,75.0,,,75.0,0.0
ZAE000255360,2019-06-03,2513.08,,,2513.08,0.0
MWPCL0010053,2019-06-03,1400.0,,,1400.0,0.0
MWSTD0010041,2019-06-03,499.0,,,499.0,0.0
MWSTL0010085,2019-06-03,138.0,,,138.0,0.0
MWTNM0010126,2019-06-03,29.0,,,29.0,0.0
MWBHL0010029,2019-05-31,12.95,12.95,12.95,12.95,2000.0
MWFMB0010138,2019-05-31,85.0,,,85.0,0.0
MWICON001146,2019-05-31,9.99,10.0,10.0,10.0,1062000.0
MWILLV010032,2019-05-31,210.0,,,210.0,0.0
MWMPI0010116,2019-05-31,19.29,19.5,19.5,19.5,10103750.0
MWNBM0010074,2019-05-31,364.49,370.0,364.49,364.99,22000.0
MWNBS0010105,2019-05-31,9.0,9.0,9.0,9.0,2000.0
MWNICO010014,2019-05-31,48.5,48.5,48.5,48.5,5150.0
MWNITL010091,2019-05-31,75.0,75.0,75.0,75.0,438330.0
ZAE000255360,2019-05-31,2513.08,,,2513.08,0.0
MWPCL0010053,2019-05-31,1350.0,1400.0,1400.0,1400.0,300000.0
MWSTD0010041,2019-05-31,499.0,,,499.0,0.0
MWSTL0010085,2019-05-31,138.0,,,138.0,0.0
MWTNM0010126,2019-05-31,29.0,29.0,29.0,29.0,9235874.0
MWBHL0010029,2019-05-29,12.95,,,12.95,0.0
MWFMB0010138,2019-05-29,85.0,,,85.0,0.0
MWICON001146,2019-05-29,10.0,,,10.0,0.0
MWILLV010032,2019-05-29,210.0,,,210.0,0.0
MWMPI0010116,2019-05-29,18.51,,,18.51,0.0
MWNBM0010074,2019-05-29,364.49,,,364.49,0.0
MWNBS0010105,2019-05-29,9.0,,,9.0,0.0
MWNICO010014,2019-05-29,48.5,48.5,48.49,48.5,5264935.0
MWNITL010091,2019-05-29,75.0,75.0,75.0,75.0,43715.0
ZAE000255360,2019-05-29,2513.08,,,2513.08,0.0
MWPCL0010053,2019-05-29,1350.0,,,1350.0,0.0
MWSTD0010041,2019-05-29,499.0,,,499.0,0.0
MWSTL0010085,2019-05-29,138.0,,,138.0,0.0
MWTNM0010126,2019-05-29,29.0,29.0,29.0,29.0,102012.0
MWBHL0010029,2019-05-28,12.95,,,12.95,0.0
MWFMB0010138,2019-05-28,85.0,85.0,85.0,85.0,908.0
MWICON001146,2019-05-28,10.0,,,10.0,0.0
MWILLV010032,2019-05-28,210.0,,,210.0,0.0
MWMPI0010116,2019-05-28,18.5,18.51,18.51,18.51,25000.0
MWNBM0010074,2019-05-28,364.49,,,364.49,0.0
MWNBS0010105,2019-05-28,9.0,,,9.0,0.0
MWNICO010014,2019-05-28,48.5,,,48.5,0.0
MWNITL010091,2019-05-28,75.0,,,75.0,0.0
ZAE000255360,2019-05-28,2513.23,2513.23,2513.0,2513.08,191.0
MWPCL0010053,2019-05-28,1200.0,1350.0,1350.0,1350.0,200000.0
MWSTD0010041,2019-05-28,499.0,,,499.0,0.0
MWSTL0010085,2019-05-28,138.0,,,138.0,0.0
MWTNM0010126,2019-05-28,29.0,,,29.0,0.0
MWBHL0010029,2019-05-27,12.95,,,12.95,0.0
MWFMB0010138,2019-05-27,85.0,85.0,85.0,85.0,57478.0
MWICON001146,2019-05-27,10.0,,,10.0,0.0
MWILLV010032,2019-05-27,210.0,210.0,210.0,210.0,93.0
MWMPI0010116,2019-05-27,18.5,18.5,18.5,18.5,5000.0
MWNBM0010074,2019-05-27,370.0,370.0,340.0,364.49,2450.0
MWNBS0010105,2019-05-27,9.0,,,9.0,0.0
MWNICO010014,2019-05-27,48.5,,,48.5,0.0
MWNITL010091,2019-05-27,75.0,,,75.0,0.0
ZAE000255360,2019-05-27,2513.23,,,2513.23,0.0
MWPCL0010053,2019-05-27,1200.0,,,1200.0,0.0
MWSTD0010041,2019-05-27,499.0,,,499.0,0.0
MWSTL0010085,2019-05-27,138.0,,,138.0,0.0
MWTNM0010126,2019-05-27,29.0,29.0,29.0,29.0,20000.0
MWBHL0010029,2019-05-24,12.95,,,12.95,0.0
MWFMB0010138,2019-05-24,85.0,,,85.0,0.0
MWICON001146,2019-05-24,10.0,10.0,10.0,10.0,1882.0
MWILLV010032,2019-05-24,210.0,,,210.0,0.0
MWMPI0010116,2019-05-24,18.5,18.5,18.5,18.5,2658256.0
MWNBM0010074,2019-05-24,340.0,370.0,370.0,370.0,932.0
MWNBS0010105,2019-05-24,9.0,,,9.0,0.0
MWNICO010014,2019-05-24,48.5,48.5,48.5,48.5,8000000.0
MWNITL010091,2019-05-24,75.0,,,75.0,0.0
ZAE000255360,2019-05-24,2513.23,,,2513.23,0.0
MWPCL0010053,2019-05-24,1200.0,1200.0,1200.0,1200.0,481076.0
MWSTD0010041,2019-05-24,499.0,,,499.0,0.0
MWSTL0010085,2019-05-24,138.0,,,138.0,0.0
MWTNM0010126,2019-05-24,29.0,29.0,29.0,29.0,5000000.0
MWBHL0010029,2019-05-23,12.95,12.95,12.95,12.95,134500.0
MWFMB0010138,2019-05-23,85.0,,,85.0,0.0
MWICON001146,2019-05-23,10.0,,,10.0,0.0
MWILLV010032,2019-05-23,209.99,210.0,210.0,210.0,1736.0
MWMPI0010116,2019-05-23,18.46,18.5,18.5,18.5,11925.0
MWNBM0010074,2019-05-23,340.0,,,340.0,0.0
MWNBS0010105,2019-05-23,9.0,,,9.0,0.0
MWNICO010014,2019-05-23,48.5,,,48.5,0.0
MWNITL010091,2019-05-23,75.0,,,75.0,0.0
ZAE000255360,2019-05-23,2513.23,,,2513.23,0.0
MWPCL0010053,2019-05-23,1200.0,,,1200.0,0.0
MWSTD0010041,2019-05-23,499.0,,,499.0,0.0
MWSTL0010085,2019-05-23,138.0,,,138.0,0.0
MWTNM0010126,2019-05-23,29.0,29.0,29.0,29.0,412250.0
MWBHL0010029,2019-05-22,12.95,,,12.95,0.0
MWFMB0010138,2019-05-22,85.0,,,85.0,0.0
MWICON001146,2019-05-22,10.0,,,10.0,0.0
MWILLV010032,2019-05-22,209.99,,,209.99,0.0
MWMPI0010116,2019-05-22,17.5,18.5,18.0,18.46,845526.0
MWNBM0010074,2019-05-22,370.0,340.0,340.0,340.0,55.0
MWNBS0010105,2019-05-22,9.0,,,9.0,0.0
MWNICO010014,2019-05-22,48.5,48.5,48.5,48.5,3196.0
MWNITL010091,2019-05-22,75.0,,,75.0,0.0
ZAE000255360,2019-05-22,2513.23,,,2513.23,0.0
MWPCL0010053,2019-05-22,1200.0,1200.0,1200.0,1200.0,1225000.0
MWSTD0010041,2019-05-22,499.0,,,499.0,0.0
MWSTL0010085,2019-05-22,138.0,,,138.0,0.0
MWTNM0010126,2019-05-22,28.51,29.0,28.5,29.0,48749270.0
MWBHL0010029,2019-05-21,12.95,,,12.95,0.0
MWFMB0010138,2019-05-21,85.0,,,85.0,0.0
MWICON001146,2019-05-21,10.0,,,10.0,0.0
MWILLV010032,2019-05-21,200.0,210.0,200.0,209.99,2106427.0
MWMPI0010116,2019-05-21,17.5,,,17.5,0.0
MWNBM0010074,2019-05-21,340.0,370.0,370.0,370.0,300000.0
MWNBS0010105,2019-05-21,9.0,9.0,9.0,9.0,75000.0
MWNICO010014,2019-05-21,48.5,48.5,48.5,48.5,25000.0
MWNITL010091,2019-05-21,75.0,,,75.0,0.0
ZAE000255360,2019-05-21,2513.23,,,2513.23,0.0
MWPCL0010053,2019-05-21,1200.0,,,1200.0,0.0
MWSTD0010041,2019-05-21,499.0,,,499.0,0.0
MWSTL0010085,2019-05-21,138.0,,,138.0,0.0
MWTNM0010126,2019-05-21,28.5,28.51,28.5,28.51,1131302.0
MWBHL0010029,2019-05-20,12.95,,,12.95,0.0
MWFMB0010138,2019-05-20,85.0,,,85.0,0.0
MWICON001146,2019-05-20,10.0,,,10.0,0.0
MWILLV010032,2019-05-20,200.0,,,200.0,0.0
MWMPI0010116,2019-05-20,17.5,,,17.5,0.0
MWNBM0010074,2019-05-20,340.0,,,340.0,0.0
MWNBS0010105,2019-05-20,9.0,9.0,9.0,9.0,75000.0
MWNICO010014,2019-05-20,48.5,,,48.5,0.0
MWNITL010091,2019-05-20,75.0,,,75.0,0.0
ZAE000255360,2019-05-20,2513.23,,,2513.23,0.0
MWPCL0010053,2019-05-20,1200.0,,,1200.0,0.0
MWSTD0010041,2019-05-20,499.0,,,499.0,0.0
MWSTL0010085,2019-05-20,138.0,,,138.0,0.0
MWTNM0010126,2019-05-20,28.5,28.5,28.5,28.5,3948.0
MWBHL0010029,2019-05-17,12.95,,,12.95,0.0
MWFMB0010138,2019-05-17,85.0,,,85.0,0.0
MWICON001146,2019-05-17,10.0,,,10.0,0.0
MWILLV010032,2019-05-17,200.0,200.0,200.0,200.0,6529.0
MWMPI0010116,2019-05-17,17.5,,,17.5,0.0
MWNBM0010074,2019-05-17,340.0,,,340.0,0.0
MWNBS0010105,2019-05-17,9.0,,,9.0,0.0
MWNICO010014,2019-05-17,48.5,48.5,48.5,48.5,2425473.0
MWNITL010091,2019-05-17,75.0,75.0,75.0,75.0,33000.0
ZAE000255360,2019-05-17,2513.23,,,2513.23,0.0
MWPCL0010053,2019-05-17,1200.0,,,1200.0,0.0
MWSTD0010041,2019-05-17,499.0,499.0,499.0,499.0,468.0
MWSTL0010085,2019-05-17,138.0,,,138.0,0.0
MWTNM0010126,2019-05-17,28.5,28.5,28.5,28.5,369095.0
MWBHL0010029,2019-05-16,12.95,,,12.95,0.0
MWFMB0010138,2019-05-16,85.0,85.0,85.0,85.0,23240.0
MWICON001146,2019-05-16,10.0,10.0,10.0,10.0,98750.0
MWILLV010032,2019-05-16,200.0,,,200.0,0.0
MWMPI0010116,2019-05-16,17.5,17.5,17.5,17.5,47639.0
MWNBM0010074,2019-05-16,340.0,,,340.0,0.0
MWNBS0010105,2019-05-16,9.0,9.0,9.0,9.0,1010.0
MWNICO010014,2019-05-16,48.5,48.5,48.5,48.5,16892.0
MWNITL010091,2019-05-16,75.0,,,75.0,0.0
ZAE000255360,2019-05-16,2513.23,,,2513.23,0.0
MWPCL0010053,2019-05-16,1200.0,1200.0,1200.0,1200.0,50000.0
MWSTD0010041,2019-05-16,499.0,,,499.0,0.0
MWSTL0010085,2019-05-16,138.0,138.0,138.0,138.0,7150.0
MWTNM0010126,2019-05-16,28.51,28.5,28.5,28.5,272578.0
MWBHL0010029,2019-05-15,12.95,,,12.95,0.0
MWFMB0010138,2019-05-15,85.0,,,85.0,0.0
MWICON001146,2019-05-15,10.0,10.0,10.0,10.0,10100.0
MWILLV010032,2019-05-15,200.0,,,200.0,0.0
MWMPI0010116,2019-05-15,17.5,,,17.5,0.0
MWNBM0010074,2019-05-15,320.01,340.0,340.0,340.0,65000.0
MWNBS0010105,2019-05-15,9.0,9.0,9.0,9.0,21900.0
MWNICO010014,2019-05-15,46.98,48.5,48.5,48.5,200000.0
MWNITL010091,2019-05-15,75.0,75.0,75.0,75.0,5000.0
ZAE000255360,2019-05-15,2513.23,,,2513.23,0.0
MWPCL0010053,2019-05-15,1200.0,,,1200.0,0.0
MWSTD0010041,2019-05-15,499.0,,,499.0,0.0
MWSTL0010085,2019-05-15,138.0,,,138.0,0.0
MWTNM0010126,2019-05-15,28.06,28.51,28.5,28.51,1040069.0
MWBHL0010029,2019-05-13,12.95,,,12.95,0.0
MWFMB0010138,2019-05-13,85.0,,,85.0,0.0
MWICON001146,2019-05-13,10.0,10.0,10.0,10.0,59332.0
MWILLV010032,2019-05-13,200.0,,,200.0,0.0
MWMPI0010116,2019-05-13,17.5,,,17.5,0.0
MWNBM0010074,2019-05-13,320.01,,,320.01,0.0
MWNBS0010105,2019-05-13,9.0,,,9.0,0.0
MWNICO010014,2019-05-13,46.98,,,46.98,0.0
MWNITL010091,2019-05-13,75.0,,,75.0,0.0
ZAE000255360,2019-05-13,2513.23,,,2513.23,0.0
MWPCL0010053,2019-05-13,1200.0,1200.0,1200.0,1200.0,65000.0
MWSTD0010041,2019-05-13,499.0,,,499.0,0.0
MWSTL0010085,2019-05-13,138.0,,,138.0,0.0
MWTNM0010126,2019-05-13,28.06,,,28.06,0.0
MWBHL0010029,2019-05-10,12.95,,,12.95,0.0
MWFMB0010138,2019-05-10,85.0,,,85.0,0.0
MWICON001146,2019-05-10,10.0,,,10.0,0.0
MWILLV010032,2019-05-10,200.0,,,200.0,0.0
MWMPI0010116,2019-05-10,17.5,,,17.5,0.0
MWNBM0010074,2019-05-10,320.01,,,320.01,0.0
MWNBS0010105,2019-05-10,9.0,,,9.0,0.0
MWNICO010014,2019-05-10,46.0,47.0,46.0,46.98,4271500.0
MWNITL010091,2019-05-10,75.0,,,75.0,0.0
ZAE000255360,2019-05-10,2513.23,,,2513.23,0.0
MWPCL0010053,2019-05-10,1200.0,1200.0,1200.0,1200.0,459645.0
MWSTD0010041,2019-05-10,499.0,,,499.0,0.0
MWSTL0010085,2019-05-10,138.0,,,138.0,0.0
MWTNM0010126,2019-05-10,28.0,28.5,28.0,28.06,4331813.0
MWBHL0010029,2019-05-09,12.5,12.95,12.95,12.95,2000.0
MWFMB0010138,2019-05-09,85.0,,,85.0,0.0
MWICON001146,2019-05-09,10.0,10.0,10.0,10.0,20000.0
MWILLV010032,2019-05-09,200.0,,,200.0,0.0
MWMPI0010116,2019-05-09,17.5,,,17.5,0.0
MWNBM0010074,2019-05-09,320.0,320.01,320.01,320.01,7000.0
MWNBS0010105,2019-05-09,9.0,,,9.0,0.0
MWNICO010014,2019-05-09,43.92,46.0,46.0,46.0,2540340.0
MWNITL010091,2019-05-09,75.0,,,75.0,0.0
ZAE000255360,2019-05-09,2513.23,,,2513.23,0.0
MWPCL0010053,2019-05-09,1200.0,,,1200.0,0.0
MWSTD0010041,2019-05-09,499.0,,,499.0,0.0
MWSTL0010085,2019-05-09,138.0,,,138.0,0.0
MWTNM0010126,2019-05-09,28.0,28.0,28.0,28.0,2016600.0
MWBHL0010029,2019-05-08,12.5,,,12.5,0.0
MWFMB0010138,2019-05-08,85.0,,,85.0,0.0
MWICON001146,2019-05-08,10.0,,,10.0,0.0
MWILLV010032,2019-05-08,200.0,,,200.0,0.0
MWMPI0010116,2019-05-08,17.5,,,17.5,0.0
MWNBM0010074,2019-05-08,320.01,320.0,320.0,320.0,2500.0
MWNBS0010105,2019-05-08,9.0,,,9.0,0.0
MWNICO010014,2019-05-08,42.98,44.0,42.98,43.92,3259660.0
MWNITL010091,2019-05-08,75.0,,,75.0,0.0
ZAE000255360,2019-05-08,2513.23,,,2513.23,0.0
MWPCL0010053,2019-05-08,1200.0,,,1200.0,0.0
MWSTD0010041,2019-05-08,499.0,499.0,499.0,499.0,30183.0
MWSTL0010085,2019-05-08,138.0,,,138.0,0.0
MWTNM0010126,2019-05-08,26.89,28.0,27.99,28.0,1189469.0
MWBHL0010029,2019-05-07,12.5,,,12.5,0.0
MWFMB0010138,2019-05-07,85.0,85.0,85.0,85.0,129381.0
MWICON001146,2019-05-07,10.0,,,10.0,0.0
MWILLV010032,2019-05-07,200.0,,,200.0,0.0
